date,T,Po,P,U,tavg,tmin,tmax,prcp,wspd
2022-10-10,21.6,758.925,765.275,52.5,22.6,16.3,30.0,0.0,21.8
2022-10-11,20.65,757.35,763.6875,45.0,22.8,13.9,26.9,0.0,16.2
2022-10-12,20.5125,756.15,762.5125,57.375,23.6,13.9,28.9,0.0,11.7
2022-10-13,22.2625,754.6375,760.95,56.125,26.0,14.7,30.9,0.0,10.8
2022-10-14,23.325,753.5625,759.8375,60.125,26.4,17.4,30.9,0.0,11.8
2022-10-15,24.25,753.0875,759.3375,51.125,26.7,18.1,30.9,0.0,16.1
2022-10-16,26.6625,752.2625,758.4625,41.375,28.2,20.9,31.9,0.0,20.4
2022-10-17,26.325,752.325,758.5375,35.875,27.1,19.5,31.8,0.5,25.1
2022-10-18,21.5,755.1125,761.4,56.625,23.6,18.4,28.6,0.0,23.4
2022-10-19,20.9625,756.475,762.825,45.875,22.7,17.6,25.9,0.0,16.7
2022-10-20,21.9625,757.2625,763.6,58.625,24.6,17.4,29.9,0.0,8.0
2022-10-21,23.5125,756.7375,763.025,69.875,26.4,17.3,32.9,0.0,7.1
2022-10-22,24.05,755.8125,762.075,64.375,27.3,17.9,34.9,0.0,9.0
2022-10-23,25.5625,755.1,761.325,62.25,28.4,18.6,33.9,0.0,9.6
2022-10-24,24.85,755.725,761.975,68.75,27.0,19.1,33.7,0.0,8.1
2022-10-25,23.7625,757.1999999999999,763.475,68.0,25.4,17.3,31.4,0.0,9.8
2022-10-26,22.2375,756.6,762.9250000000001,73.875,25.1,17.0,29.9,0.0,6.0
2022-10-27,23.2125,755.7625,762.05,74.875,26.2,17.7,30.9,0.0,6.2
2022-10-28,23.9875,755.8125,762.0625,66.0,25.7,19.6,30.9,0.0,14.0
2022-10-29,23.4875,755.5125,761.7875,60.875,24.2,19.7,30.1,0.0,21.0
2022-10-30,23.5,753.675,759.95,58.875,24.5,19.7,28.9,0.0,21.8
2022-10-31,24.0375,752.425,758.6375,48.375,24.8,20.2,27.9,0.0,25.7
2022-11-01,22.9625,751.8625000000001,758.1,51.375,24.4,19.6,27.9,0.3,26.3
2022-11-02,18.8125,751.775,758.075,78.875,19.2,17.0,26.1,1.5,19.1
2022-11-03,19.2625,753.6375,760.0,92.375,19.7,17.1,21.9,6.4,15.3
2022-11-04,19.15,756.8375,763.225,91.25,19.1,16.5,21.9,5.3,15.6
2022-11-05,18.25,758.9625000000001,765.4,85.875,18.5,15.8,22.0,4.8,15.0
2022-11-06,17.825,758.4375,764.8625,93.5,19.2,15.8,22.0,6.9,6.8
2022-11-07,19.45,757.425,763.8125,92.125,20.3,16.1,22.0,4.8,5.9
2022-11-08,19.825,757.5875,763.9625,94.125,21.1,18.6,22.9,15.5,6.0
2022-11-09,22.4625,757.05,763.375,86.625,23.8,18.8,27.9,0.0,5.6
2022-11-10,22.5875,756.45,762.7625,87.375,24.0,18.9,28.9,0.0,5.1
2022-11-11,23.5625,756.0875,762.3875,82.75,24.8,18.7,30.9,0.0,4.5
2022-11-12,22.6625,755.3875,761.6875,84.0,24.4,18.4,30.4,0.0,5.0
2022-11-13,23.925,755.6625,761.9625,80.0,26.6,18.8,31.9,0.0,5.1
2022-11-14,23.4,756.2875,762.575,84.375,24.6,20.2,31.3,0.0,6.6
2022-11-15,23.6375,755.4,761.6875,79.625,24.2,20.8,27.9,0.0,6.3
2022-11-16,22.8375,755.0125,761.3,87.0,24.0,20.9,26.9,1.2,7.7
2022-11-17,23.3625,754.8,761.075,85.625,24.5,21.9,27.9,0.9,7.2
2022-11-18,23.4375,755.5375,761.825,84.25,25.2,19.6,31.9,0.0,6.8
2022-11-19,24.425,755.2875,761.5625,79.0,25.1,19.9,30.0,0.0,9.5
2022-11-20,23.0875,754.6125,760.875,77.5,24.4,19.5,30.0,0.0,9.3
2022-11-21,23.8375,754.2125,760.475,77.75,25.6,19.3,28.9,0.0,8.3
2022-11-22,22.625,753.925,760.2125,92.0,22.8,20.7,29.0,11.7,7.4
2022-11-23,21.4875,754.5625,760.8625,94.0,21.2,19.7,23.3,12.7,9.0
2022-11-24,19.775,755.4875,761.85,96.375,19.2,18.9,22.4,13.5,8.1
2022-11-25,19.6875,755.95,762.325,96.125,19.5,18.9,20.9,30.5,6.6
2022-11-26,20.4625,755.25,761.6375,92.875,21.0,18.9,22.3,10.4,5.6
2022-11-27,21.675,753.1125,759.4125,92.5,22.5,19.1,22.9,0.5,6.0
2022-11-28,24.55,752.7875,759.0500000000001,90.125,26.1,20.7,29.9,0.0,9.9
2022-11-29,25.1875,753.75,759.975,86.5,25.1,22.2,29.9,0.0,6.9
2022-11-30,16.7125,758.3,764.6875,80.25,14.5,10.3,28.3,0.0,21.5
2022-12-01,10.6625,761.175,767.75,76.0,10.3,7.7,17.6,0.0,22.4
2022-12-02,11.075,760.0875,766.6999999999999,70.25,11.9,7.7,15.5,0.0,17.3
2022-12-03,14.95,757.8625,764.3875,73.25,16.1,8.3,19.4,0.0,9.6
2022-12-04,15.8875,758.725,765.175,77.625,15.0,11.4,19.4,0.0,15.3
2022-12-05,12.7375,760.7375,767.2875,69.875,12.3,10.1,19.1,0.0,19.5
2022-12-06,12.2625,759.975,766.5625,70.5,12.9,10.1,15.9,0.0,15.5
2022-12-07,14.45,758.975,765.525,74.75,15.6,10.2,20.8,0.0,11.4
2022-12-08,15.825,758.0125,764.5,72.5,16.6,11.1,22.5,0.0,9.4
2022-12-09,15.9375,756.6875,763.15,69.5,16.5,12.5,22.5,0.0,13.5
2022-12-10,15.3125,756.5625,763.0625,63.5,16.3,10.8,21.9,0.0,16.1
2022-12-11,13.9,757.525,764.05,56.5,14.8,11.4,21.6,0.0,18.8
2022-12-12,13.6625,758.9625,765.475,57.5,13.7,10.2,18.1,0.0,21.0
2022-12-13,12.775,759.575,766.125,52.375,13.3,9.0,18.1,0.3,18.2
2022-12-14,11.0375,761.125,767.725,75.875,12.5,9.0,16.5,0.3,19.5
2022-12-15,11.5875,758.0125,764.5875,92.25,13.2,9.0,15.9,7.1,6.7
2022-12-16,13.7625,758.2375,764.7625,91.125,14.3,11.1,16.9,7.1,13.1
2022-12-17,12.1,764.4625,771.075,49.75,11.7,10.6,15.5,0.0,26.3
2022-12-18,9.45,764.35,771.0125,37.625,9.9,4.9,14.9,0.0,20.4
2022-12-19,9.5875,760.625,767.2875,55.125,11.9,4.2,17.9,0.0,6.8
2022-12-20,13.1375,758.0875,764.6625,60.625,15.9,5.5,19.9,0.0,6.9
2022-12-21,14.3125,756.9,763.3625,52.375,14.8,5.2,20.3,0.0,15.2
2022-12-22,11.725,756.9375,763.4875,64.375,15.2,4.2,20.9,0.0,8.1
2022-12-23,12.9625,758.5375,765.075,58.125,15.2,5.5,21.1,0.0,7.8
2022-12-24,12.3375,760.2125,766.7624999999999,61.125,14.7,6.0,21.9,0.0,8.6
2022-12-25,11.9875,760.625,767.1875,60.75,14.4,4.9,20.9,0.0,6.0
2022-12-26,12.1125,761.0875,767.6625,71.75,14.8,6.1,21.0,0.0,6.3
2022-12-27,12.9875,760.975,767.5125,69.875,16.5,7.0,21.9,0.0,6.8
2022-12-28,14.375,761.4499999999999,768.0125,57.875,14.8,8.9,21.7,0.0,14.7
2022-12-29,13.075,763.2375,769.8,53.5,13.1,7.8,20.0,0.0,15.3
2022-12-30,11.3,763.8625,770.5,62.125,11.6,5.8,18.4,0.0,17.6
2022-12-31,10.9125,763.55,770.175,69.25,11.8,5.4,17.2,0.0,15.6
2023-01-01,13.2,762.2875,768.85,67.375,15.0,7.3,19.9,0.0,11.1
2023-01-02,15.125,762.2125,768.75,61.625,15.5,8.6,19.4,0.3,17.3
2023-01-03,14.7,762.7,769.2375,66.5,14.9,10.7,19.2,1.0,16.1
2023-01-04,14.3625,761.9875,768.525,73.375,15.4,10.7,19.2,0.0,9.9
2023-01-05,17.45,761.5625,768.0625,73.875,19.1,12.0,23.9,0.0,7.5
2023-01-06,17.8,761.7,768.125,64.875,18.4,15.1,23.9,0.0,12.3
2023-01-07,17.237499999999997,759.525,765.9625000000001,59.0,18.7,12.1,24.9,0.0,9.5
2023-01-08,15.9625,759.275,765.7125,80.0,15.5,12.6,23.9,2.8,7.2
2023-01-09,15.1125,759.2,765.7375,95.125,15.7,13.9,20.5,7.9,6.3
2023-01-10,16.075,758.6,765.025,94.875,16.9,14.1,18.9,4.3,7.5
2023-01-11,16.6,757.2625,763.675,94.125,17.0,14.9,18.4,8.4,5.6
2023-01-12,18.375,754.3375,760.7375,94.125,18.5,15.2,19.5,4.6,4.4
2023-01-13,21.1375,751.5625,757.875,94.25,21.8,17.1,25.9,6.1,7.2
2023-01-14,21.9375,750.725,757.0,85.5,21.3,17.9,27.9,0.0,5.9
2023-01-15,12.15,756.65,763.0875,81.75,9.5,6.9,18.9,0.0,21.8
2023-01-16,8.1625,761.6625,768.3375,66.875,8.4,6.7,13.2,0.0,19.4
2023-01-17,8.525,762.8,769.4875,66.125,9.2,6.8,10.1,0.0,14.4
2023-01-18,11.133333333333333,762.9875,769.65,60.833333333333336,11.3,5.7,16.4,0.0,13.5
2023-01-19,11.875,761.1374999999999,767.75,68.0,13.8,5.7,19.7,0.0,8.1
2023-01-20,14.325,760.4375,766.9625,63.125,16.4,7.7,21.5,0.0,8.9
2023-01-21,16.5875,758.225,764.7125,67.25,18.4,9.8,22.9,0.0,7.5
2023-01-22,18.4625,756.1625,762.5625,80.375,19.8,12.5,24.0,0.0,4.8
2023-01-23,17.3875,756.3,762.6875,79.75,16.2,11.1,24.7,0.0,12.0
2023-01-24,11.8875,763.925,770.4875,50.125,11.3,4.1,22.7,0.0,29.6
2023-01-25,8.299999999999999,761.925,768.5875,54.25,9.5,4.1,15.2,0.0,10.8
2023-01-26,13.3125,758.7625,765.3375,58.375,13.7,6.5,19.1,0.0,8.1
2023-01-27,11.5,762.625,769.225,49.125,11.1,9.6,19.1,0.0,24.6
2023-01-28,10.0875,762.7,769.3375,35.875,10.8,2.8,16.5,0.0,17.3
2023-01-29,8.85,762.0625,768.725,47.625,11.1,2.3,17.4,0.0,12.8
2023-01-30,10.625,760.55,767.2,60.25,14.1,1.7,21.9,0.0,5.4
2023-01-31,14.775,757.0125,763.525,65.125,18.1,3.1,24.9,0.0,7.2
2023-02-01,18.9625,755.375,761.75,76.125,20.8,7.2,26.9,0.0,5.6
2023-02-02,20.15,757.0,763.3625,73.625,22.2,14.1,28.9,0.0,7.4
2023-02-03,17.8875,757.4875,763.8875,80.875,18.2,14.3,27.0,1.5,5.6
2023-02-04,16.6875,756.7875,763.2125,91.75,16.0,14.9,22.3,6.1,7.1
2023-02-05,15.5875,755.9125,762.3625,95.125,15.0,13.9,18.2,31.8,6.4
2023-02-06,17.525,754.675,761.1,92.375,18.2,14.7,19.9,0.0,4.7
2023-02-07,19.6875,755.35,761.725,88.375,19.3,15.2,22.9,0.0,6.8
2023-02-08,19.6625,756.1,762.4875,85.5,20.2,16.9,22.9,1.3,6.0
2023-02-09,20.925,755.65,762.0125,83.125,21.0,18.0,25.6,0.0,6.5
2023-02-10,19.95,754.9,761.25,91.0,18.2,17.9,25.6,0.5,6.5
2023-02-11,21.475,753.95,760.275,83.875,22.2,17.9,25.9,0.0,10.4
2023-02-12,22.325,753.5625,759.8625,81.75,23.6,19.5,27.9,0.0,12.5
2023-02-13,20.5625,754.2125,760.525,85.0,18.0,14.1,25.9,3.0,14.0
2023-02-14,13.45,759.775,766.2625,69.125,12.8,8.7,25.8,0.0,20.4
2023-02-15,12.65,762.5,769.1,59.5,12.8,7.8,19.3,0.0,18.2
2023-02-16,13.5,762.7625,769.35,64.375,15.3,7.9,20.3,0.0,7.7
2023-02-17,17.2625,759.7125,766.1625,72.75,18.7,8.9,23.9,0.0,5.9
2023-02-18,18.9125,757.425,763.85,75.75,21.7,11.8,26.9,0.0,6.3
2023-02-19,20.6125,757.6875,764.0375,69.0,21.0,13.2,26.9,0.0,14.6
2023-02-20,18.5375,758.5875,765.025,54.25,19.6,11.4,27.5,0.0,14.3
2023-02-21,17.5875,760.2875,766.75,61.5,18.8,10.7,25.3,0.0,9.5
2023-02-22,15.75,760.075,766.5375,72.125,18.2,10.1,23.9,0.0,7.7
2023-02-23,16.475,757.6,764.0625,74.625,19.0,10.7,24.3,0.0,5.9
2023-02-24,17.1875,758.6375,765.0625,66.625,17.4,11.3,24.6,0.0,15.5
2023-02-25,13.7125,764.9875,771.55,55.625,14.1,10.0,24.6,0.0,23.7
2023-02-26,14.0375,766.1625,772.75,58.875,15.4,8.1,21.0,0.0,15.6
2023-02-27,14.125,764.05,770.5999999999999,66.375,16.6,7.6,22.9,0.0,5.7
2023-02-28,15.325,761.6375,768.15,72.25,18.0,9.1,23.9,0.0,5.9
2023-03-01,17.9875,759.9,766.3375,69.625,21.6,10.2,27.9,0.0,6.0
2023-03-02,18.9625,761.4875,767.875,60.875,20.6,11.7,27.5,0.0,9.9
2023-03-03,18.2875,761.9625,768.4625,70.0,21.6,12.1,25.2,0.0,7.4
2023-03-04,19.0375,761.825,768.25,67.75,20.1,12.3,26.9,0.0,9.9
2023-03-05,17.8875,761.1625,767.6125,67.75,20.6,11.1,27.9,0.0,6.8
2023-03-06,18.05,760.2875,766.7125,59.375,20.8,10.9,25.9,0.0,7.7
2023-03-07,17.8625,759.225,765.65,58.875,20.8,10.9,26.9,0.0,7.1
2023-03-08,18.55,758.575,764.9875,74.0,22.3,12.1,25.9,0.0,6.1
2023-03-09,21.1625,756.925,763.2875,74.375,23.8,13.7,28.9,0.0,5.7
2023-03-10,21.625,756.7125,763.0375,67.625,23.2,13.7,27.9,0.0,8.7
2023-03-11,20.75,757.3875,763.725,69.125,23.2,13.4,27.9,0.0,8.3
2023-03-12,20.3625,758.7125,765.0375,70.75,21.1,15.5,26.8,0.0,16.2
2023-03-13,18.7125,759.525,765.95,47.125,18.7,11.7,24.9,0.0,15.8
2023-03-14,17.7375,756.075,762.4875,71.875,20.6,11.1,24.9,0.0,9.2
2023-03-15,20.8375,756.4625,762.825,75.625,22.1,12.9,26.2,0.0,6.0
2023-03-16,21.2875,757.35,763.675,71.0,23.0,15.0,27.9,0.0,7.8
2023-03-17,21.2875,756.0625,762.4,74.0,23.7,15.0,27.9,0.0,7.2
2023-03-18,22.425,755.125,761.4375,75.75,23.8,17.3,28.9,0.0,8.0
2023-03-19,21.9625,754.5124999999999,760.8000000000001,73.5,22.9,18.8,27.9,0.0,11.7
2023-03-20,22.4125,752.275,758.575,77.375,23.7,20.4,25.9,0.0,13.4
2023-03-21,22.7375,750.0875,756.3625,85.5,23.7,21.2,24.2,0.0,10.1
2023-03-22,24.0125,748.9625,755.1625,85.625,25.1,22.1,26.9,0.0,12.3
2023-03-23,25.05,749.375,755.575,79.25,26.2,23.0,28.9,0.0,14.0
2023-03-24,21.775,752.25,758.525,89.0,21.3,19.5,27.9,41.4,10.5
2023-03-25,20.65,753.4375,759.75,95.0,18.7,14.6,24.0,45.2,9.2
2023-03-26,15.1375,755.125,761.5375,93.375,15.0,12.7,23.8,17.5,12.0
2023-03-27,13.5625,756.8375,763.3375,93.5,14.5,12.7,15.9,9.1,11.7
2023-03-28,14.675,757.6625,764.1875,90.75,15.3,12.7,15.9,8.1,7.1
2023-03-29,16.175,755.7625,762.2125,95.0,16.6,14.2,18.1,5.1,6.9
2023-03-30,17.142857142857142,753.8000000000001,760.2142857142857,96.0,17.4,15.3,17.9,30.0,6.9
2023-03-31,17.5625,753.9875,760.325,96.625,17.7,16.4,18.3,4.8,6.9
2023-04-01,19.225,753.375,759.7625,93.25,20.2,16.9,22.9,2.3,5.3
2023-04-02,20.9375,752.6375,758.95,89.625,21.7,18.1,22.9,9.4,6.6
2023-04-03,21.775,752.0125,758.3125,81.0,22.8,19.7,24.9,0.0,8.6
2023-04-04,22.9,750.2375,756.5125,88.75,24.0,21.9,24.9,8.1,11.9
2023-04-05,23.6625,750.6,756.8125,93.625,23.3,21.9,26.9,3.0,10.7
2023-04-06,22.075,752.3125,758.55,86.0,20.3,17.6,28.9,2.5,12.6
2023-04-07,20.1125,756.25,762.625,65.5,21.2,15.9,28.5,0.0,15.9
2023-04-08,18.125,759.4125,765.85,66.75,18.5,14.9,26.0,0.3,12.8
2023-04-09,18.45,757.7,764.1125,76.625,20.3,14.5,22.9,0.5,4.7
2023-04-10,20.075,754.8375,761.1625,79.125,21.1,15.1,23.3,1.5,5.7
2023-04-11,23.2125,753.35,759.625,77.75,24.3,17.3,26.9,0.0,6.5
2023-04-12,24.3875,753.0,759.2375,76.875,26.4,19.6,29.9,0.0,6.3
2023-04-13,24.1375,753.1125,759.325,73.375,25.0,21.5,28.3,0.0,9.3
2023-04-14,23.85,751.95,758.175,81.875,25.3,20.9,26.9,0.0,6.2
2023-04-15,24.9125,751.525,757.725,76.625,25.5,18.5,31.1,0.0,14.3
2023-04-16,25.5875,750.9375,757.15,68.75,27.8,18.1,32.9,0.0,7.2
2023-04-17,25.725,752.1125,758.3375,74.875,28.1,19.2,32.9,0.0,12.3
2023-04-18,25.2125,750.9625,757.15,84.25,26.7,23.3,31.2,1.3,12.3
2023-04-19,24.3375,747.2,753.3875,87.875,25.1,21.5,28.9,10.2,11.4
2023-04-20,26.0125,746.725,752.925,80.125,28.1,21.3,32.9,0.3,6.5
2023-04-21,24.3,748.9875,755.2125,86.375,24.5,22.4,31.0,3.0,9.2
2023-04-22,24.55,751.3375,757.5625,81.125,25.6,22.4,27.9,0.0,10.4
2023-04-23,25.175,753.0875,759.3125,80.375,26.5,22.7,29.9,0.0,11.7
2023-04-24,22.3125,754.5125,760.7625,89.0,19.6,17.3,28.5,30.7,10.7
2023-04-25,17.625,755.5,761.875,82.625,16.8,14.0,25.4,0.0,16.2
2023-04-26,19.0375,755.475,761.8875,72.875,21.1,14.0,25.9,0.0,10.5
2023-04-27,21.6625,755.05,761.3875,75.5,24.1,15.4,27.9,0.0,9.2
2023-04-28,24.575,753.8625,760.1375,76.375,26.3,18.8,29.9,0.0,8.1
2023-04-29,22.875,753.1125,759.35,84.375,21.8,18.0,28.2,12.7,9.9
2023-04-30,22.7875,753.5125,759.8125,65.625,24.2,17.8,29.1,0.0,10.7
2023-05-01,23.5375,754.375,760.6375,77.25,24.5,19.2,29.1,0.0,7.4
2023-05-02,24.25,755.025,761.275,67.75,25.6,19.9,28.9,0.0,8.0
2023-05-03,25.6,753.6125,759.8375,77.25,27.2,21.3,30.9,0.0,10.4
2023-05-04,27.5625,750.125,756.2875,71.625,28.7,24.4,32.9,0.0,13.4
2023-05-05,27.2,747.6125,753.75,76.625,28.4,25.3,31.9,0.0,14.1
2023-05-06,27.575,746.55,752.725,79.75,28.3,25.9,29.9,0.0,10.8
2023-05-07,24.0875,748.775,754.95,89.625,23.2,20.1,29.1,24.6,12.8
2023-05-08,21.1625,752.9125,759.2125,84.75,22.1,19.3,25.5,1.5,10.7
2023-05-09,22.5,753.8875,760.1875,83.125,23.9,19.3,25.9,0.0,6.0
2023-05-10,23.7625,753.9875000000001,760.25,74.0,24.6,20.5,26.9,0.0,7.4
2023-05-11,21.3375,755.325,761.625,83.75,20.9,20.4,26.1,8.4,6.0
2023-05-12,20.65,755.75,762.125,94.25,21.3,19.6,23.3,6.9,7.8
2023-05-13,22.525,754.6625,760.9625,85.625,23.6,19.7,25.9,0.8,6.2
2023-05-14,22.7625,752.7625,759.0375,84.75,23.7,18.9,27.9,0.5,7.2
2023-05-15,24.4875,751.6125,757.85,76.5,26.8,18.8,30.1,0.0,5.9
2023-05-16,25.4125,750.625,756.8125,80.375,27.0,22.2,30.1,0.0,12.3
2023-05-17,27.375,749.1875,755.35,83.0,26.9,23.9,31.9,0.5,12.0
2023-05-18,28.975,748.825,754.95,78.0,29.1,23.7,35.4,39.1,8.9
2023-05-19,28.0625,749.675,755.8125,81.25,28.9,23.7,35.4,0.0,8.3
2023-05-20,29.275,749.8625,755.9625,78.375,30.8,25.4,33.9,4.3,12.9
2023-05-21,30.15,750.0875,756.175,74.25,32.0,27.3,35.9,0.0,14.7
2023-05-22,29.1875,749.6,755.6625,78.375,28.3,25.0,34.9,31.2,11.9
2023-05-23,23.65,751.0125,757.225,87.25,25.0,20.7,33.9,45.2,12.0
2023-05-24,23.6625,751.725,757.925,92.75,24.7,20.2,27.2,58.4,7.2
2023-05-25,27.2625,752.5,758.675,81.75,29.3,22.6,33.9,0.0,9.8
2023-05-26,29.1,752.375,758.525,74.875,30.3,25.0,35.9,0.0,11.1
2023-05-27,29.5,751.4875000000001,757.6375,70.625,30.9,23.9,35.9,0.0,9.6
2023-05-28,28.45,751.2125,757.35,75.5,30.4,23.7,34.9,0.0,6.9
2023-05-29,29.35,749.9375,756.0625,74.875,31.5,23.9,35.9,0.0,6.5
2023-05-30,31.1375,747.15,753.2,71.75,34.5,24.5,38.9,0.0,8.3
2023-05-31,31.9875,745.6125,751.6375,67.625,33.7,26.5,38.9,0.0,10.8
2023-06-01,29.525,746.075,752.125,76.75,31.4,25.7,37.8,1.0,8.4
2023-06-02,31.375,747.4125,753.4875,70.875,33.0,25.5,37.9,0.0,7.7
2023-06-03,31.3125,749.4875,755.5375,68.0,32.0,27.2,37.9,0.0,8.7
2023-06-04,28.5125,750.3,756.425,80.5,29.5,25.0,36.5,16.5,8.6
2023-06-05,27.6125,749.9625,756.1,85.875,28.5,24.0,33.6,22.1,8.4
2023-06-06,26.2875,750.225,756.4,89.5,27.5,24.0,33.9,6.6,8.0
2023-06-07,26.5875,750.5,756.7,90.5,27.5,24.7,32.9,42.7,8.7
2023-06-08,27.2625,749.4375,755.5875,89.125,27.1,24.8,30.8,21.3,6.9
2023-06-09,27.8125,747.1125,753.25,87.0,28.7,24.3,32.9,82.8,7.1
2023-06-10,27.775,745.6125,751.7,85.625,28.8,24.2,33.8,11.9,7.4
2023-06-11,29.1375,745.2625,751.3625,73.125,31.0,24.5,34.9,0.0,7.5
2023-06-12,30.45,745.4625,751.5,71.75,32.0,25.3,36.0,0.0,7.7
2023-06-13,28.875,745.9875,752.0625,80.25,29.2,25.2,36.3,10.7,9.5
2023-06-14,26.35,747.6875,753.8625,90.0,26.5,23.8,35.0,61.2,8.1
2023-06-15,27.575,748.2,754.325,80.75,28.8,24.9,31.9,0.0,8.8
2023-06-16,26.7875,748.8875,755.0375,89.75,27.2,25.9,29.9,13.5,8.7
2023-06-17,26.225,750.7875,756.975,91.0,26.7,24.9,29.9,26.3,10.7
2023-06-18,25.74285714285714,750.3000000000001,756.4714285714286,95.85714285714286,26.8,24.9,32.9,12.8,10.1
2023-06-19,27.775,749.3,755.4375,88.0,29.6,25.9,32.9,4.0,11.7
2023-06-20,30.457142857142856,748.7428571428571,754.8000000000001,75.85714285714286,31.3,26.9,34.9,4.6,10.7
2023-06-21,30.5125,749.0375,755.0875,74.125,31.5,26.6,34.9,0.0,12.3
2023-06-22,30.3625,748.725,754.775,73.125,31.7,28.1,34.9,0.0,14.1
2023-06-23,26.9375,748.625,754.7375,84.625,25.8,23.2,34.0,41.1,12.3
2023-06-24,26.2,749.0875,755.275,90.875,26.8,23.2,31.2,29.7,8.1
2023-06-25,27.4875,749.9375,756.0875,86.0,28.0,23.3,31.9,3.3,11.0
2023-06-26,27.125,750.575,756.7,86.25,27.6,24.1,33.9,1.0,8.0
2023-06-27,28.575,751.1625,757.3,80.625,30.1,24.1,35.9,0.5,6.6
2023-06-28,28.225,751.3875,757.5125,84.625,28.6,24.9,33.6,1.8,8.3
2023-06-29,29.7875,749.05,755.1625,77.25,31.5,24.8,35.9,0.0,8.1
2023-06-30,30.6875,747.7125,753.8000000000001,75.125,31.8,26.3,35.9,0.0,8.7
2023-07-01,30.0375,748.5875,754.65,75.625,30.5,26.4,34.9,1.0,8.7
2023-07-02,27.475,749.4875,755.6375,88.625,27.6,25.6,33.2,15.0,7.1
2023-07-03,27.2,750.275,756.4125,86.125,27.8,24.8,32.9,4.6,8.7
2023-07-04,27.1875,750.2875,756.4,87.75,27.9,24.8,32.1,8.1,7.7
2023-07-05,29.575,749.725,755.825,77.0,31.2,25.0,35.9,0.0,11.3
2023-07-06,30.5875,750.0125,756.0625,70.5,31.6,26.5,35.9,0.0,15.9
2023-07-07,30.575,750.4875,756.575,72.125,31.9,27.6,35.9,0.0,14.7
2023-07-08,30.9375,751.1375,757.225,70.25,32.1,26.3,34.9,0.0,12.6
2023-07-09,31.2,750.9125,756.9875,69.0,32.0,26.2,35.9,0.0,11.1
2023-07-10,30.95,749.9125,755.9875,69.125,32.1,26.2,36.9,0.0,11.6
2023-07-11,31.1625,749.8875,755.9499999999999,65.25,32.5,26.2,36.9,0.0,13.1
2023-07-12,30.825,749.7875,755.8625,68.375,32.6,25.6,37.9,0.0,11.9
2023-07-13,30.525,748.775,754.825,67.0,32.8,25.7,37.9,0.0,9.8
2023-07-14,31.1875,747.3875,753.4625,68.625,33.6,25.4,37.9,0.0,7.7
2023-07-15,31.75,744.5125,750.55,69.375,34.4,24.9,39.9,1.5,8.4
2023-07-16,28.7875,743.25,749.3,80.625,30.2,24.9,38.9,6.6,12.8
2023-07-17,27.15,743.3,749.4125,82.375,27.6,25.2,36.1,33.8,19.4
2023-07-18,26.8875,747.3,753.4375,91.125,27.2,25.2,30.9,26.9,11.6
2023-07-19,28.2125,749.5625,755.7125,85.625,29.0,25.3,35.9,1.3,7.5
2023-07-20,29.2375,750.15,756.3125,79.75,30.1,25.3,34.9,6.6,6.6
2023-07-21,30.0125,751.025,757.1375,77.375,31.7,25.1,35.9,0.0,7.4
2023-07-22,29.3875,751.8625,757.9625,77.0,31.3,25.1,35.9,0.0,9.0
2023-07-23,30.25,750.9625,757.05,73.75,31.8,25.1,35.9,0.0,7.5
2023-07-24,30.625,749.575,755.6125000000001,71.5,32.5,25.7,36.9,0.0,8.3
2023-07-25,30.65,748.75,754.825,70.375,32.5,25.6,37.1,0.0,7.3
2023-07-26,31.1875,746.25,752.275,73.375,33.5,26.0,37.9,0.0,10.5
2023-07-27,31.175,742.95,748.95,70.375,33.1,26.2,37.2,0.0,16.1
2023-07-28,30.875,741.775,747.775,72.625,33.0,26.2,37.9,0.0,10.7
2023-07-29,29.85,745.2625,751.3125,78.625,30.3,25.9,36.8,74.4,9.5
2023-07-30,27.35,747.975,754.075,88.5,27.6,25.7,33.0,5.6,8.1
2023-07-31,28.1375,748.7375,754.8625,84.375,29.7,24.8,33.9,7.6,7.5
2023-08-01,28.5375,747.5875,753.7,80.875,30.0,24.6,34.9,0.0,7.8
2023-08-02,29.3,746.825,752.875,78.0,30.7,24.3,36.9,0.0,6.9
2023-08-03,30.7375,745.925,752.0125,70.25,32.7,24.3,36.9,0.0,7.8
2023-08-04,30.1625,747.0375,753.075,78.125,32.1,26.4,36.9,0.8,9.8
2023-08-05,31.0625,746.825,752.925,70.875,32.6,26.5,35.9,0.0,12.3
2023-08-06,30.775,745.35,751.3625,68.75,32.3,26.0,35.9,0.0,11.6
2023-08-07,29.3875,744.9625,751.05,78.5,31.1,25.0,34.9,1.0,8.1
2023-08-08,29.5875,746.4625,752.55,74.125,31.6,24.9,34.9,0.0,9.3
2023-08-09,30.425,747.4125,753.5,75.0,31.3,25.9,35.9,0.0,7.2
2023-08-10,28.025,747.6,753.7125,84.75,27.2,23.6,35.4,13.2,7.5
2023-08-11,27.9375,746.4625,752.6,81.75,28.5,23.0,33.9,0.0,8.1
2023-08-12,27.4625,746.325,752.45,87.875,30.3,25.5,34.9,2.0,7.5
2023-08-13,28.625,746.3,752.4125,83.25,29.8,25.5,33.9,0.0,8.4
2023-08-14,28.975,747.5375,753.625,83.375,29.0,25.4,33.9,27.7,8.4
2023-08-15,27.5,748.8625000000001,755.0125,89.75,28.7,24.9,32.9,4.6,6.6
